0.227368	0.05	-0.00867379	8.8331e-22	0.209915	
0.227546	0.05	-0.00861179	8.84105e-22	0.210198	
0.227735	0.05	-0.00854601	8.84925e-22	0.210497	
0.22789	0.05	-0.00849186	8.85575e-22	0.210744	
0.228046	0.05	-0.0084377	8.86209e-22	0.21099	
0.228216	0.05	-0.0083781	8.86889e-22	0.211261	
0.228395	0.05	-0.00831577	8.87601e-22	0.211545	
0.228576	0.05	-0.00825246	8.88309e-22	0.211833	
0.228752	0.05	-0.00819107	8.89005e-22	0.212113	
0.228946	0.05	-0.00812332	8.89794e-22	0.212421	
0.229099	0.05	-0.00806967	8.90402e-22	0.212665	
0.229245	0.05	-0.00801887	8.90974e-22	0.212896	
0.229405	0.05	-0.00796275	8.91591e-22	0.213151	
0.229571	0.05	-0.00790486	8.92148e-22	0.213415	
0.229736	0.05	-0.00784695	8.92626e-22	0.213678	
0.229905	0.05	-0.00778807	8.93082e-22	0.213946	
0.230076	0.05	-0.00772816	8.93539e-22	0.214219	
0.230236	0.05	-0.00767209	8.93928e-22	0.214474	
0.230413	0.05	-0.00760988	8.94277e-22	0.214756	
0.230579	0.05	-0.00755194	8.9456e-22	0.21502	
0.230753	0.05	-0.00749075	8.94851e-22	0.215298	
0.230913	0.05	-0.00743482	8.95146e-22	0.215552	
0.231069	0.05	-0.00737984	8.95473e-22	0.215802	
0.231232	0.05	-0.00732283	8.9584e-22	0.216061	
0.231391	0.05	-0.00726685	8.96265e-22	0.216316	
0.231567	0.05	-0.00720512	8.96824e-22	0.216596	
0.23175	0.05	-0.00714069	8.97411e-22	0.216889	
0.231929	0.05	-0.00707763	8.97898e-22	0.217176	
0.232094	0.05	-0.00701971	8.98259e-22	0.217439	
0.232274	0.05	-0.00695649	8.98607e-22	0.217727	
0.232472	0.05	-0.00688677	8.99022e-22	0.218044	
0.232647	0.05	-0.00682513	8.99453e-22	0.218324	
0.23281	0.05	-0.00676759	8.99922e-22	0.218585	
0.232963	0.05	-0.0067137	9.00399e-22	0.21883	
0.233131	0.05	-0.00665466	9.00899e-22	0.219099	
0.233291	0.05	-0.00659834	9.01316e-22	0.219355	
0.23345	0.05	-0.006542	9.01702e-22	0.219611	
0.233606	0.05	-0.00648698	9.02084e-22	0.219861	
0.233779	0.05	-0.00642599	9.0252e-22	0.220138	
0.233947	0.05	-0.00636663	9.02969e-22	0.220408	
0.234099	0.05	-0.00631319	9.03401e-22	0.220651	
0.234258	0.05	-0.00625684	9.03887e-22	0.220907	
0.234432	0.05	-0.00619535	9.04451e-22	0.221186	
0.234601	0.05	-0.00613569	9.04988e-22	0.221458	
0.234769	0.05	-0.006076	9.05484e-22	0.221729	
0.234923	0.05	-0.00602157	9.05922e-22	0.221976	
0.235093	0.05	-0.00596166	9.06385e-22	0.222249	
0.235241	0.05	-0.00590899	9.06761e-22	0.222488	
0.2354	0.05	-0.00585278	9.0714e-22	0.222743	
0.235564	0.05	-0.00579453	9.07485e-22	0.223008	
0.235728	0.05	-0.00573624	9.07738e-22	0.223273	
0.235906	0.05	-0.00567306	9.07919e-22	0.22356	
0.23607	0.05	-0.00561491	9.08017e-22	0.223824	
0.236249	0.05	-0.00555145	9.08051e-22	0.224113	
0.236419	0.05	-0.00549084	9.08067e-22	0.224388	
0.23659	0.05	-0.0054302	9.08147e-22	0.224664	
0.236779	0.05	-0.00536279	9.0828e-22	0.22497	
0.236949	0.05	-0.00530244	9.08366e-22	0.225244	
0.237109	0.05	-0.00524525	9.08448e-22	0.225504	
0.237279	0.05	-0.00518467	9.08588e-22	0.22578	
0.237449	0.05	-0.00512407	9.08727e-22	0.226055	
0.237591	0.05	-0.00507354	9.08841e-22	0.226285	
0.237752	0.05	-0.00501626	9.09032e-22	0.226545	
0.237925	0.05	-0.00495454	9.09336e-22	0.226826	
0.238084	0.05	-0.00489753	9.09702e-22	0.227085	
0.238232	0.05	-0.00484489	9.10079e-22	0.227324	
0.238392	0.05	-0.00478742	9.10513e-22	0.227585	
0.238553	0.05	-0.00472994	9.10994e-22	0.227847	
0.238714	0.05	-0.00467242	9.11509e-22	0.228108	
0.238875	0.05	-0.00461488	9.12047e-22	0.22837	
0.239015	0.05	-0.00456451	9.12529e-22	0.228599	
0.239156	0.05	-0.00451411	9.13016e-22	0.228828	
0.239297	0.05	-0.00446369	9.13525e-22	0.229057	
0.239437	0.05	-0.00441323	9.14053e-22	0.229287	
0.239578	0.05	-0.00436274	9.14575e-22	0.229516	
0.239719	0.05	-0.00431221	9.15054e-22	0.229746	
0.239859	0.05	-0.00426165	9.15468e-22	0.229976	
0.24	0.05	-0.00421106	9.15824e-22	0.230206	
0.240159	0.05	-0.00415395	9.16154e-22	0.230465	
0.240337	0.05	-0.00408959	9.16412e-22	0.230758	
0.240527	0.05	-0.00402148	9.16578e-22	0.231068	
0.240725	0.05	-0.00394986	9.16709e-22	0.231394	
0.240891	0.05	-0.00388995	9.16832e-22	0.231666	
0.241081	0.05	-0.00382172	9.16981e-22	0.231977	
0.241256	0.05	-0.00375853	9.17117e-22	0.232264	
0.241449	0.05	-0.00368881	9.17298e-22	0.232582	
0.24164	0.05	-0.00361978	9.17469e-22	0.232896	
0.241819	0.05	-0.00355542	9.17607e-22	0.233189	
0.242018	0.05	-0.00348325	9.17783e-22	0.233518	
0.242225	0.05	-0.00340855	9.17947e-22	0.233858	
0.242453	0.05	-0.00332613	9.18092e-22	0.234234	
0.242662	0.05	-0.00325052	9.18212e-22	0.234578	
0.242879	0.05	-0.003172	9.1829e-22	0.234936	
0.243082	0.05	-0.0030981	9.18344e-22	0.235273	
0.243294	0.05	-0.00302136	9.18446e-22	0.235623	
0.24349	0.05	-0.00294996	9.18598e-22	0.235948	
